Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Subscription Status,WasContactedBefore,PreviouslyContacted 
33,admin.,married,high.school,no,no,yes,telephone,1,0,0,0
44,blue-collar,married,basic.9y,no,no,no,cellular,3,0,0,0
46,management,married,basic.9y,no,yes,no,cellular,1,0,0,0
40,technician,single,professional.course,no,unknown,no,cellular,1,0,0,0
22,student,single,high.school,no,no,no,cellular,1,0,0,0
40,technician,married,professional.course,no,no,yes,telephone,2,0,0,0
52,services,single,high.school,no,unknown,no,telephone,1,0,0,0
37,technician,single,professional.course,no,no,no,telephone,1,0,0,0
32,management,single,university.degree,no,yes,no,telephone,2,0,0,0
34,services,single,high.school,no,yes,yes,cellular,1,0,0,0
33,technician,single,basic.9y,no,unknown,no,cellular,3,0,0,0
27,technician,married,professional.course,no,yes,no,cellular,1,0,0,0
55,admin.,married,high.school,no,no,no,cellular,1,0,0,0
41,technician,married,high.school,no,unknown,no,cellular,2,0,0,0
18,student,single,unknown,no,unknown,no,cellular,2,1,1,6
51,management,married,university.degree,no,unknown,no,cellular,1,0,0,0
56,technician,married,unknown,no,unknown,no,telephone,2,0,0,0
41,admin.,married,university.degree,no,unknown,unknown,cellular,3,1,0,0
73,retired,divorced,high.school,no,unknown,no,cellular,1,1,0,0
38,technician,married,professional.course,no,no,no,cellular,2,0,0,0
30,student,single,professional.course,no,unknown,no,telephone,2,0,0,0
20,student,single,high.school,no,unknown,no,cellular,1,1,1,7
35,entrepreneur,married,university.degree,no,no,no,telephone,4,0,0,0
48,services,married,unknown,no,unknown,no,cellular,2,0,0,0
41,admin.,divorced,high.school,unknown,unknown,yes,cellular,3,0,0,0
36,blue-collar,married,basic.9y,no,unknown,no,cellular,2,0,0,0
56,admin.,divorced,university.degree,no,unknown,unknown,cellular,1,1,0,0
35,admin.,single,university.degree,no,unknown,yes,cellular,1,0,0,0
22,admin.,single,basic.9y,no,yes,unknown,cellular,10,0,0,0
43,admin.,married,university.degree,unknown,unknown,unknown,cellular,3,0,0,0
50,management,married,university.degree,unknown,unknown,no,cellular,2,0,0,0
44,admin.,single,university.degree,unknown,unknown,no,telephone,6,0,0,0
27,services,married,high.school,no,unknown,no,telephone,3,0,0,0
44,admin.,married,basic.6y,no,yes,no,cellular,1,0,0,0
41,technician,married,professional.course,no,unknown,yes,cellular,2,0,0,0
38,technician,single,professional.course,no,unknown,unknown,cellular,2,0,0,0
30,technician,married,high.school,no,unknown,no,cellular,2,0,0,0
31,services,married,high.school,no,yes,no,cellular,3,0,0,0
28,services,married,high.school,no,yes,no,cellular,1,0,0,0
47,admin.,divorced,university.degree,no,unknown,no,cellular,1,0,0,0
56,management,married,university.degree,unknown,no,no,telephone,1,0,0,0
51,unemployed,married,high.school,no,yes,yes,cellular,3,0,0,0
23,technician,single,university.degree,no,unknown,no,cellular,1,1,0,0
31,blue-collar,married,basic.9y,unknown,unknown,yes,cellular,3,0,0,0
53,blue-collar,married,basic.4y,no,no,no,telephone,3,0,0,0
31,management,married,high.school,no,unknown,no,telephone,5,0,0,0
32,management,single,university.degree,no,yes,unknown,cellular,1,1,0,0
29,technician,married,professional.course,no,no,no,telephone,1,0,0,0
30,technician,divorced,university.degree,no,yes,no,cellular,3,0,0,0
34,technician,single,unknown,no,unknown,no,telephone,1,0,0,0
32,technician,single,university.degree,no,no,no,cellular,1,1,0,0
47,self-employed,married,basic.9y,unknown,unknown,no,telephone,10,0,0,0
34,technician,married,professional.course,unknown,yes,no,cellular,3,0,0,0
33,admin.,married,high.school,no,unknown,yes,telephone,1,0,0,0
25,blue-collar,single,high.school,no,unknown,no,cellular,3,0,0,0
34,admin.,married,high.school,no,no,no,cellular,4,1,0,0
44,management,married,university.degree,no,unknown,no,cellular,1,0,0,0
59,housemaid,divorced,basic.6y,unknown,unknown,no,cellular,1,0,0,0
29,admin.,single,university.degree,no,yes,yes,cellular,4,0,0,0
34,technician,married,high.school,no,unknown,yes,telephone,4,0,0,0
46,entrepreneur,married,basic.4y,no,unknown,no,cellular,1,0,0,0
43,blue-collar,married,basic.9y,no,yes,no,telephone,2,0,0,0
61,admin.,married,university.degree,no,yes,yes,telephone,4,1,0,0
49,admin.,married,high.school,unknown,yes,no,telephone,4,0,0,0
47,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,8,0,0,0
33,admin.,single,university.degree,no,yes,yes,cellular,1,0,0,0
47,services,divorced,high.school,no,unknown,no,telephone,1,0,0,0
55,retired,single,university.degree,unknown,no,unknown,cellular,3,0,0,0
33,unemployed,divorced,basic.9y,no,unknown,no,telephone,2,1,0,0
28,blue-collar,single,basic.6y,unknown,yes,no,telephone,2,0,0,0
27,student,single,unknown,no,unknown,no,telephone,1,1,1,4
33,technician,married,professional.course,unknown,unknown,no,cellular,14,0,0,0
34,admin.,married,university.degree,no,unknown,no,cellular,3,0,0,0
37,technician,married,high.school,no,unknown,no,telephone,1,0,0,0
45,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,2,0,0,0
32,blue-collar,married,basic.9y,no,unknown,no,cellular,1,0,0,0
51,unemployed,married,professional.course,no,unknown,unknown,telephone,1,0,0,0
36,blue-collar,married,high.school,no,no,no,telephone,4,0,0,0
56,retired,married,high.school,no,unknown,no,telephone,5,0,0,0
40,management,married,university.degree,no,unknown,no,cellular,3,0,0,0
51,unemployed,married,basic.6y,no,unknown,no,cellular,2,1,0,0
55,technician,married,professional.course,unknown,unknown,no,telephone,2,0,0,0
39,management,married,university.degree,no,unknown,no,telephone,1,1,0,0
33,admin.,single,high.school,unknown,unknown,yes,telephone,7,0,0,0
57,management,married,university.degree,no,unknown,no,cellular,1,0,0,0
34,technician,divorced,professional.course,no,unknown,no,cellular,3,0,0,0
34,blue-collar,single,basic.9y,no,unknown,no,cellular,1,0,0,0
32,admin.,single,university.degree,no,unknown,no,cellular,1,1,0,0
36,blue-collar,married,basic.4y,no,unknown,no,telephone,3,0,0,0
30,technician,single,university.degree,no,unknown,no,cellular,1,0,0,0
50,admin.,married,university.degree,unknown,unknown,no,telephone,2,0,0,0
33,admin.,married,high.school,unknown,yes,unknown,cellular,1,0,0,0
40,blue-collar,divorced,professional.course,no,no,no,cellular,2,1,1,3
33,blue-collar,married,high.school,no,yes,unknown,cellular,1,0,0,0
33,technician,married,high.school,no,unknown,no,telephone,1,0,0,0
24,unknown,single,university.degree,no,yes,yes,cellular,1,1,0,0
45,management,divorced,university.degree,no,unknown,no,telephone,2,0,0,0
34,technician,married,basic.9y,no,unknown,no,cellular,1,0,0,0
26,self-employed,married,basic.4y,no,unknown,no,cellular,4,0,0,0
31,technician,single,university.degree,no,unknown,no,telephone,4,0,0,0
77,retired,married,basic.4y,no,unknown,no,cellular,1,1,1,9
32,services,married,basic.4y,unknown,no,no,cellular,4,1,0,0
55,retired,divorced,high.school,unknown,unknown,no,telephone,1,0,0,0
45,unemployed,divorced,basic.4y,no,unknown,unknown,cellular,1,0,0,0
48,services,divorced,basic.6y,unknown,yes,no,telephone,1,0,0,0
33,blue-collar,married,high.school,unknown,yes,no,cellular,1,0,0,0
57,blue-collar,married,basic.9y,no,no,no,cellular,1,0,0,0
28,admin.,married,high.school,no,unknown,unknown,telephone,4,0,0,0
58,blue-collar,married,high.school,no,no,unknown,telephone,3,0,0,0
45,admin.,married,university.degree,no,unknown,yes,cellular,1,0,0,0
33,services,married,high.school,unknown,no,yes,telephone,2,0,0,0
30,blue-collar,single,high.school,no,no,no,telephone,1,0,0,0
26,admin.,single,university.degree,no,no,no,telephone,1,1,1,3
32,admin.,married,high.school,no,no,no,cellular,1,0,0,0
43,entrepreneur,single,unknown,no,unknown,no,cellular,3,0,0,0
40,admin.,married,university.degree,unknown,unknown,no,telephone,1,0,0,0
25,admin.,single,university.degree,no,yes,no,cellular,2,1,0,0
35,admin.,married,university.degree,no,unknown,no,cellular,1,0,0,0
61,retired,married,university.degree,no,no,no,cellular,1,1,1,3
53,blue-collar,married,basic.4y,unknown,yes,no,telephone,7,0,0,0
44,blue-collar,married,basic.4y,no,unknown,no,cellular,2,0,0,0
31,blue-collar,married,university.degree,no,yes,no,cellular,1,0,0,0
53,services,married,unknown,no,unknown,no,cellular,1,0,0,0
34,admin.,single,university.degree,unknown,unknown,no,cellular,1,0,0,0
36,blue-collar,married,basic.9y,no,unknown,yes,cellular,3,0,0,0
50,blue-collar,married,basic.9y,no,unknown,no,telephone,3,1,0,0
32,admin.,married,university.degree,no,no,no,cellular,1,1,1,6
50,management,married,university.degree,no,unknown,unknown,cellular,2,1,1,4
36,services,married,high.school,no,unknown,no,cellular,3,0,0,0
28,admin.,single,university.degree,no,no,no,telephone,2,1,0,0
44,admin.,married,professional.course,no,no,no,cellular,1,0,0,0
34,technician,married,professional.course,no,unknown,unknown,cellular,2,1,0,0
35,technician,married,professional.course,no,no,unknown,cellular,2,1,0,0
35,admin.,married,university.degree,no,unknown,no,cellular,3,0,0,0
36,blue-collar,single,high.school,no,no,no,telephone,3,0,0,0
46,management,divorced,professional.course,no,unknown,no,cellular,2,0,0,0
35,retired,married,professional.course,no,unknown,no,telephone,1,0,0,0
43,admin.,married,university.degree,no,no,no,cellular,2,0,0,0
29,technician,single,professional.course,no,unknown,no,cellular,3,0,0,0
35,admin.,married,high.school,unknown,no,yes,cellular,2,0,0,0
37,technician,married,high.school,no,unknown,no,cellular,3,0,0,0
34,technician,married,high.school,no,yes,no,cellular,1,0,0,0
51,technician,married,high.school,no,no,no,cellular,1,1,1,6
36,services,single,basic.9y,no,unknown,yes,telephone,3,0,0,0
32,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,0,0,0
46,entrepreneur,married,high.school,no,unknown,unknown,cellular,5,0,0,0
46,admin.,divorced,basic.6y,no,unknown,no,cellular,7,0,0,0
44,services,divorced,high.school,no,unknown,yes,cellular,1,1,0,0
52,management,married,professional.course,no,no,no,telephone,1,0,0,0
43,housemaid,married,basic.4y,no,unknown,unknown,cellular,2,0,0,0
36,technician,married,professional.course,no,unknown,no,telephone,1,0,0,0
36,blue-collar,married,basic.6y,no,unknown,no,cellular,4,1,0,0
53,retired,married,basic.4y,unknown,unknown,unknown,cellular,1,0,0,0
31,management,married,university.degree,no,unknown,no,cellular,2,0,0,0
30,blue-collar,married,basic.9y,no,yes,no,cellular,5,0,0,0
38,admin.,divorced,university.degree,no,unknown,no,cellular,3,1,0,0
57,management,divorced,university.degree,no,unknown,unknown,telephone,1,0,0,0
27,student,single,university.degree,no,yes,no,cellular,1,1,1,0
85,housemaid,married,basic.4y,unknown,unknown,no,cellular,6,1,1,6
30,admin.,married,university.degree,no,unknown,yes,cellular,2,0,0,0
39,blue-collar,married,high.school,no,unknown,no,cellular,4,0,0,0
58,admin.,married,high.school,no,unknown,no,cellular,13,0,0,0
33,admin.,single,professional.course,no,unknown,no,telephone,1,0,0,0
39,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,1,0,0,0
30,technician,married,professional.course,no,unknown,no,telephone,1,0,0,0
30,blue-collar,married,basic.4y,no,no,no,cellular,3,0,0,0
39,technician,single,university.degree,unknown,unknown,no,cellular,1,1,0,0
30,admin.,single,university.degree,no,yes,no,cellular,4,0,0,0
38,admin.,married,university.degree,no,unknown,no,telephone,3,0,0,0
32,student,single,university.degree,no,no,no,telephone,1,0,0,0
30,blue-collar,married,basic.9y,no,unknown,no,cellular,4,0,0,0
34,management,married,university.degree,no,unknown,no,cellular,1,0,0,0
60,entrepreneur,married,basic.4y,no,unknown,no,telephone,1,0,0,0
36,technician,married,high.school,no,unknown,no,cellular,2,0,0,0
53,admin.,married,high.school,no,no,no,cellular,1,0,0,0
35,admin.,married,high.school,no,no,yes,telephone,4,0,0,0
25,blue-collar,married,basic.9y,no,yes,no,telephone,1,0,0,0
49,blue-collar,married,basic.9y,no,yes,no,telephone,1,0,0,0
27,admin.,married,university.degree,no,no,no,cellular,5,0,0,0
46,housemaid,married,basic.4y,unknown,unknown,no,cellular,20,0,0,0
49,blue-collar,divorced,professional.course,no,yes,unknown,cellular,10,0,0,0
32,admin.,married,university.degree,no,yes,no,cellular,1,0,0,0
37,blue-collar,married,professional.course,no,yes,no,cellular,1,0,0,0
20,blue-collar,single,high.school,no,unknown,no,cellular,3,0,0,0
29,admin.,divorced,basic.9y,no,unknown,no,cellular,1,0,0,0
28,technician,divorced,university.degree,no,unknown,no,telephone,2,0,0,0
39,self-employed,married,basic.9y,no,no,unknown,cellular,1,0,0,0
56,blue-collar,married,basic.9y,no,unknown,no,cellular,1,0,0,0
32,student,single,university.degree,no,unknown,no,telephone,3,0,0,0
28,self-employed,single,university.degree,no,unknown,no,cellular,1,0,0,0
45,housemaid,married,professional.course,unknown,unknown,no,telephone,2,0,0,0
52,management,married,university.degree,no,yes,unknown,cellular,3,1,1,3
45,admin.,married,unknown,no,unknown,no,cellular,1,0,0,0
39,unemployed,married,basic.9y,unknown,unknown,yes,cellular,1,0,0,0
34,blue-collar,married,basic.6y,no,unknown,no,telephone,3,0,0,0
36,admin.,divorced,university.degree,no,unknown,no,telephone,1,0,0,0
35,admin.,married,high.school,no,unknown,no,cellular,2,0,0,0
48,services,divorced,high.school,no,unknown,no,cellular,1,0,0,0
80,retired,married,basic.4y,no,yes,no,cellular,1,1,0,0
58,self-employed,married,university.degree,no,no,no,cellular,1,0,0,0
44,technician,divorced,professional.course,no,unknown,no,cellular,3,0,0,0
52,admin.,divorced,university.degree,unknown,unknown,no,cellular,2,0,0,0
27,blue-collar,single,basic.9y,no,unknown,no,cellular,1,0,0,0
37,technician,single,university.degree,no,no,no,telephone,3,0,0,0
40,entrepreneur,married,basic.4y,unknown,unknown,no,telephone,6,0,0,0
49,blue-collar,married,basic.4y,unknown,unknown,no,cellular,1,0,0,0
39,management,married,university.degree,no,unknown,no,cellular,1,0,0,0
42,technician,married,professional.course,no,no,no,cellular,1,1,1,6
47,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,2,0,0,0
48,technician,married,professional.course,no,no,no,cellular,1,0,0,0
45,admin.,married,university.degree,no,no,yes,cellular,1,0,0,0
50,admin.,divorced,university.degree,no,no,no,telephone,6,0,0,0
41,management,married,basic.9y,no,yes,no,telephone,3,0,0,0
44,admin.,married,high.school,unknown,unknown,no,cellular,4,0,0,0
36,admin.,married,high.school,no,yes,no,cellular,6,0,0,0
48,blue-collar,married,basic.4y,unknown,unknown,no,cellular,3,0,0,0
30,services,married,basic.9y,no,no,no,telephone,2,0,0,0
44,admin.,divorced,high.school,no,unknown,no,cellular,17,0,0,0
30,housemaid,married,professional.course,no,yes,no,cellular,3,0,0,0
50,technician,divorced,university.degree,no,yes,no,telephone,1,0,0,0
52,admin.,married,university.degree,no,no,yes,cellular,4,0,0,0
48,blue-collar,married,professional.course,no,unknown,no,cellular,1,0,0,0
40,admin.,married,university.degree,no,unknown,no,cellular,1,0,0,0
39,technician,married,professional.course,no,unknown,unknown,cellular,3,0,0,0
30,management,single,university.degree,no,unknown,no,telephone,1,0,0,0
40,blue-collar,married,basic.9y,no,unknown,no,cellular,1,0,0,0
26,admin.,single,university.degree,no,no,no,telephone,6,0,0,0
41,technician,divorced,university.degree,no,unknown,no,cellular,2,1,1,6
47,technician,married,professional.course,no,yes,no,cellular,3,0,0,0
46,blue-collar,married,unknown,no,unknown,yes,cellular,1,0,0,0
40,services,married,high.school,no,unknown,no,cellular,1,0,0,0
31,services,single,high.school,no,unknown,yes,cellular,2,0,0,0
36,unemployed,single,university.degree,no,unknown,no,cellular,4,1,0,0
44,admin.,married,university.degree,no,unknown,yes,cellular,5,0,0,0
50,entrepreneur,married,basic.9y,no,unknown,no,telephone,1,0,0,0
38,blue-collar,single,basic.9y,no,unknown,no,telephone,5,0,0,0
32,admin.,single,university.degree,no,yes,no,cellular,2,0,0,0
46,admin.,divorced,university.degree,no,yes,no,telephone,2,0,0,0
26,blue-collar,single,basic.9y,unknown,unknown,no,cellular,4,0,0,0
37,admin.,married,high.school,no,unknown,no,telephone,1,0,0,0
43,technician,married,basic.9y,no,no,no,cellular,6,0,0,0
38,technician,single,university.degree,no,unknown,unknown,telephone,2,0,0,0
30,management,married,university.degree,no,unknown,no,telephone,18,0,0,0
49,blue-collar,married,basic.9y,no,no,no,telephone,4,0,0,0
38,blue-collar,single,basic.4y,no,unknown,no,cellular,2,0,0,0
27,blue-collar,married,basic.9y,no,unknown,no,telephone,1,0,0,0
