Client ID,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
4824,technician,divorced,professional.course,no,unknown,no,telephone,2,no,0,0,36–45
31377,blue-collar,divorced,basic.9y,unknown,unknown,no,cellular,2,no,0,0,36–45
15480,blue-collar,married,basic.4y,unknown,unknown,no,cellular,6,no,0,0,36–45
16728,services,married,basic.9y,no,unknown,unknown,telephone,3,no,0,0,26–35
4137,blue-collar,married,basic.4y,no,unknown,no,telephone,2,no,0,0,26–35
19573,admin.,married,university.degree,unknown,unknown,no,cellular,1,no,0,0,36–45
20907,technician,married,university.degree,unknown,yes,no,cellular,1,no,0,0,26–35
27161,technician,divorced,university.degree,no,yes,no,cellular,5,yes,0,0,46–55
2122,management,married,high.school,no,unknown,no,telephone,1,no,0,0,26–35
6859,blue-collar,married,high.school,no,unknown,no,telephone,4,no,0,0,36–45
993,blue-collar,married,basic.9y,no,unknown,no,telephone,1,no,0,0,36–45
16150,blue-collar,married,basic.4y,no,unknown,yes,cellular,1,yes,0,0,46–55
7383,admin.,single,high.school,no,unknown,yes,telephone,2,no,0,0,36–45
40795,admin.,single,university.degree,no,unknown,no,cellular,2,no,1,8,26–35
15631,blue-collar,married,basic.9y,unknown,yes,no,cellular,3,no,0,0,36–45
26637,technician,married,basic.6y,no,unknown,no,telephone,8,no,0,0,26–35
7367,admin.,single,university.degree,no,yes,no,telephone,1,no,0,0,36–45
39164,management,single,university.degree,no,unknown,unknown,telephone,1,yes,0,0,36–45
21119,blue-collar,married,basic.9y,no,unknown,no,cellular,2,no,0,0,46–55
20978,technician,married,university.degree,no,unknown,no,cellular,2,no,0,0,36–45
3566,admin.,married,university.degree,no,unknown,no,telephone,1,no,0,0,36–45
5841,admin.,married,professional.course,no,unknown,no,telephone,2,no,0,0,56–65
16668,entrepreneur,married,university.degree,no,unknown,no,cellular,2,yes,0,0,36–45
40443,admin.,single,university.degree,no,no,no,cellular,1,yes,1,6,26–35
12862,services,married,basic.9y,no,unknown,no,cellular,2,no,0,0,46–55
22560,blue-collar,married,unknown,unknown,unknown,yes,cellular,2,no,0,0,56–65
18985,retired,married,basic.4y,no,unknown,no,cellular,3,no,0,0,56–65
16076,admin.,single,university.degree,no,unknown,no,cellular,1,no,0,0,36–45
14272,blue-collar,married,basic.6y,unknown,no,no,cellular,3,no,0,0,36–45
14131,entrepreneur,married,university.degree,no,unknown,unknown,cellular,3,no,0,0,26–35
40864,self-employed,single,basic.9y,no,no,yes,telephone,1,no,0,0,26–35
20463,admin.,married,university.degree,no,unknown,no,cellular,1,no,0,0,36–45
10314,blue-collar,married,basic.4y,unknown,yes,unknown,telephone,1,no,0,0,56–65
38162,retired,married,university.degree,no,yes,no,cellular,1,no,0,0,66+
23761,self-employed,married,university.degree,no,unknown,no,telephone,3,no,0,0,46–55
39000,technician,married,high.school,no,no,no,cellular,3,yes,0,0,46–55
30436,retired,married,high.school,no,unknown,no,cellular,5,no,0,0,56–65
4322,admin.,single,basic.6y,unknown,no,no,telephone,1,no,0,0,36–45
35399,blue-collar,single,high.school,no,unknown,no,cellular,2,no,0,0,36–45
35334,technician,single,professional.course,no,yes,no,cellular,3,no,0,0,36–45
17588,admin.,married,university.degree,no,yes,no,cellular,4,no,0,0,56–65
26503,blue-collar,single,basic.4y,no,yes,yes,cellular,1,no,0,0,46–55
3115,technician,married,professional.course,no,unknown,no,telephone,1,no,0,0,26–35
26656,blue-collar,married,basic.9y,no,unknown,no,cellular,1,no,0,0,26–35
39186,entrepreneur,single,professional.course,no,unknown,unknown,cellular,1,yes,0,0,26–35
23111,technician,married,professional.course,no,unknown,no,cellular,1,no,0,0,26–35
35229,management,married,university.degree,no,yes,no,cellular,2,no,1,12,56–65
3226,unemployed,divorced,high.school,no,unknown,no,telephone,1,no,0,0,36–45
20176,technician,married,university.degree,unknown,unknown,no,cellular,1,no,0,0,26–35
8998,blue-collar,married,basic.9y,unknown,unknown,no,telephone,11,no,0,0,36–45
14202,blue-collar,single,professional.course,no,no,no,cellular,6,no,0,0,26–35
38774,admin.,married,unknown,no,unknown,no,cellular,1,yes,0,0,26–35
25143,admin.,married,university.degree,no,no,no,cellular,2,no,0,0,36–45
37928,admin.,married,university.degree,no,unknown,unknown,cellular,1,no,1,14,36–45
6938,technician,married,basic.9y,unknown,unknown,no,telephone,1,yes,0,0,36–45
17452,blue-collar,married,professional.course,no,unknown,yes,cellular,1,yes,0,0,36–45
29063,admin.,single,university.degree,no,no,no,telephone,4,no,0,0,36–45
5530,blue-collar,married,basic.4y,unknown,unknown,no,telephone,1,no,0,0,36–45
11361,technician,single,university.degree,no,unknown,no,telephone,3,no,0,0,26–35
14381,services,single,high.school,no,no,no,telephone,3,no,0,0,16–25
17286,blue-collar,married,basic.9y,unknown,unknown,yes,cellular,3,no,0,0,46–55
38565,technician,married,professional.course,no,no,no,cellular,2,yes,0,0,56–65
10741,admin.,single,university.degree,no,unknown,no,telephone,6,no,0,0,26–35
5270,blue-collar,married,basic.9y,no,unknown,no,telephone,1,no,0,0,36–45
34630,blue-collar,single,high.school,no,yes,no,cellular,2,no,0,0,26–35
41063,services,married,high.school,no,unknown,no,cellular,1,no,0,0,46–55
24701,admin.,married,unknown,no,yes,no,cellular,2,no,0,0,36–45
13328,self-employed,married,basic.9y,no,yes,yes,cellular,1,no,0,0,46–55
9197,blue-collar,married,professional.course,no,unknown,no,telephone,11,yes,0,0,26–35
2156,admin.,single,high.school,no,unknown,unknown,telephone,1,no,0,0,26–35
19783,admin.,married,high.school,no,yes,no,cellular,1,no,0,0,46–55
4012,admin.,married,university.degree,no,unknown,no,telephone,1,no,0,0,26–35
40095,admin.,divorced,university.degree,no,no,unknown,cellular,3,yes,0,0,36–45
11963,services,married,high.school,no,unknown,yes,telephone,3,no,0,0,36–45
32017,self-employed,married,high.school,no,yes,no,cellular,2,no,0,0,46–55
12353,admin.,married,university.degree,no,unknown,yes,telephone,2,no,0,0,26–35
15324,technician,single,university.degree,no,unknown,no,telephone,9,no,0,0,36–45
37777,admin.,married,university.degree,no,unknown,no,cellular,1,no,0,0,36–45
23066,technician,divorced,high.school,no,unknown,no,cellular,3,no,0,0,26–35
9270,technician,married,university.degree,no,yes,no,telephone,2,no,0,0,26–35
32635,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,1,no,0,0,36–45
8684,admin.,divorced,university.degree,no,yes,no,telephone,1,no,0,0,46–55
6465,blue-collar,married,basic.6y,no,no,no,telephone,1,no,0,0,36–45
26533,blue-collar,married,basic.9y,no,unknown,no,telephone,2,no,0,0,36–45
29492,services,divorced,high.school,no,unknown,no,cellular,3,no,0,0,46–55
18301,blue-collar,married,basic.9y,no,unknown,yes,cellular,3,no,0,0,36–45
27762,technician,single,professional.course,no,yes,yes,cellular,1,no,0,0,26–35
39963,self-employed,married,university.degree,no,unknown,no,telephone,1,yes,0,0,36–45
26082,services,married,high.school,no,yes,unknown,cellular,3,no,0,0,26–35
14905,blue-collar,married,professional.course,no,no,no,cellular,2,no,0,0,26–35
40681,admin.,single,university.degree,no,yes,no,cellular,1,no,0,0,26–35
34679,blue-collar,married,basic.6y,no,no,no,cellular,4,no,0,0,26–35
15928,admin.,married,high.school,no,unknown,no,cellular,2,no,0,0,26–35
28611,management,married,unknown,no,unknown,no,cellular,2,no,0,0,46–55
1302,services,married,university.degree,no,unknown,no,telephone,2,no,0,0,26–35
23992,self-employed,married,high.school,no,unknown,no,cellular,6,no,0,0,46–55
1231,blue-collar,divorced,basic.4y,no,no,no,telephone,7,no,0,0,46–55
34086,blue-collar,married,basic.9y,no,unknown,yes,cellular,2,no,0,0,26–35
4369,services,married,high.school,no,unknown,no,telephone,2,no,0,0,46–55
27026,technician,single,unknown,no,unknown,no,cellular,1,no,0,0,36–45
13855,student,single,basic.4y,no,no,no,cellular,1,no,0,0,16–25
6081,services,married,high.school,unknown,yes,no,telephone,1,no,0,0,26–35
36138,admin.,married,university.degree,no,unknown,no,telephone,2,no,0,0,26–35
35370,admin.,divorced,high.school,no,no,no,cellular,2,no,0,0,36–45
28061,services,married,high.school,no,yes,no,cellular,1,no,0,0,36–45
18558,housemaid,single,professional.course,no,yes,no,cellular,1,no,0,0,36–45
12747,unemployed,divorced,professional.course,no,no,unknown,telephone,1,no,0,0,56–65
19990,admin.,married,university.degree,no,unknown,unknown,cellular,3,no,0,0,36–45
13277,blue-collar,married,basic.9y,no,yes,no,cellular,1,yes,0,0,26–35
22814,technician,single,high.school,no,unknown,no,telephone,3,no,0,0,26–35
29246,technician,single,professional.course,no,unknown,no,cellular,2,no,0,0,26–35
25187,admin.,married,university.degree,unknown,unknown,no,telephone,2,no,0,0,46–55
32575,services,married,basic.9y,no,yes,unknown,cellular,1,no,0,0,26–35
24659,blue-collar,married,high.school,no,yes,unknown,cellular,2,no,0,0,36–45
9600,technician,married,professional.course,no,unknown,no,telephone,1,no,0,0,36–45
4632,admin.,married,university.degree,no,unknown,yes,telephone,1,no,0,0,46–55
241,retired,married,high.school,no,unknown,no,telephone,2,no,0,0,56–65
15425,blue-collar,married,basic.6y,unknown,unknown,no,cellular,2,no,0,0,26–35
29512,services,married,high.school,no,unknown,unknown,cellular,4,no,0,0,46–55
12198,blue-collar,married,university.degree,no,no,no,telephone,4,no,0,0,26–35
27156,technician,married,high.school,no,unknown,no,cellular,4,no,0,0,46–55
36886,admin.,single,university.degree,no,unknown,yes,cellular,4,yes,0,0,26–35
27315,blue-collar,married,basic.6y,no,unknown,unknown,cellular,4,no,0,0,36–45
32440,admin.,single,university.degree,no,no,no,cellular,2,no,0,0,36–45
7466,admin.,single,high.school,no,unknown,yes,telephone,2,no,0,0,26–35
34636,blue-collar,married,basic.4y,no,yes,no,cellular,2,no,0,0,26–35
35290,self-employed,married,basic.9y,no,unknown,no,cellular,5,no,0,0,26–35
1821,technician,married,university.degree,no,unknown,no,telephone,3,no,0,0,36–45
2411,services,married,unknown,no,no,no,telephone,1,no,0,0,46–55
36502,technician,single,university.degree,no,yes,no,cellular,1,yes,0,0,26–35
8244,blue-collar,married,basic.6y,unknown,unknown,no,telephone,2,no,0,0,46–55
28465,blue-collar,married,basic.9y,no,unknown,no,telephone,3,no,0,0,56–65
16577,blue-collar,married,basic.9y,no,no,no,cellular,1,no,0,0,26–35
29992,retired,married,basic.4y,no,unknown,no,cellular,1,no,0,0,66+
24327,management,married,basic.9y,no,no,no,telephone,1,no,0,0,46–55
13930,retired,married,university.degree,no,unknown,no,cellular,2,no,0,0,56–65
39259,student,single,high.school,no,no,no,cellular,1,yes,1,6,26–35
6392,admin.,single,high.school,no,yes,no,telephone,3,no,0,0,26–35
2810,admin.,single,high.school,no,no,no,telephone,1,no,0,0,36–45
33267,blue-collar,single,basic.9y,no,yes,yes,cellular,1,no,0,0,26–35
11446,admin.,divorced,university.degree,no,yes,no,telephone,1,no,0,0,46–55
33687,admin.,married,high.school,no,yes,no,cellular,3,no,0,0,36–45
41182,admin.,married,university.degree,no,unknown,no,cellular,1,yes,0,0,36–45
37365,admin.,divorced,professional.course,no,no,no,cellular,1,no,0,0,56–65
24747,services,single,professional.course,no,yes,unknown,cellular,2,no,0,0,36–45
229,retired,married,basic.4y,unknown,unknown,no,telephone,3,no,0,0,36–45
38815,technician,single,university.degree,no,unknown,yes,cellular,5,no,0,0,36–45
35510,technician,married,high.school,no,unknown,unknown,cellular,1,no,0,0,36–45
11704,blue-collar,married,basic.9y,unknown,unknown,no,telephone,3,no,0,0,36–45
9272,blue-collar,single,unknown,no,unknown,yes,telephone,2,no,0,0,36–45
6002,technician,married,professional.course,no,unknown,no,telephone,1,no,0,0,46–55
4898,management,married,basic.9y,no,no,no,telephone,26,no,0,0,56–65
5584,management,married,university.degree,no,no,no,telephone,1,no,0,0,46–55
28230,services,divorced,high.school,unknown,unknown,no,cellular,2,no,0,0,36–45
28900,admin.,married,high.school,unknown,unknown,no,cellular,1,no,0,0,36–45
19895,technician,married,high.school,no,unknown,no,cellular,1,yes,0,0,36–45
33897,blue-collar,married,basic.9y,no,yes,no,cellular,1,no,0,0,26–35
39148,student,single,basic.6y,no,unknown,no,cellular,1,yes,1,5,16–25
10401,entrepreneur,married,high.school,no,unknown,no,telephone,1,no,0,0,36–45
34336,admin.,single,high.school,no,unknown,no,cellular,1,no,0,0,26–35
34475,services,divorced,high.school,no,unknown,yes,cellular,1,yes,0,0,36–45
23835,technician,married,professional.course,no,unknown,no,cellular,1,no,0,0,26–35
3154,housemaid,married,basic.4y,no,unknown,no,telephone,1,no,0,0,46–55
10365,blue-collar,married,basic.9y,no,unknown,unknown,telephone,2,no,0,0,46–55
11524,technician,married,unknown,no,unknown,unknown,telephone,2,no,0,0,56–65
216,housemaid,married,basic.4y,unknown,yes,no,telephone,2,no,0,0,36–45
23489,technician,married,university.degree,no,yes,no,cellular,4,no,0,0,36–45
26951,unemployed,married,basic.9y,no,unknown,unknown,telephone,9,no,0,0,46–55
9638,services,single,high.school,no,unknown,unknown,telephone,1,no,0,0,26–35
35490,admin.,married,basic.9y,no,unknown,yes,cellular,1,no,0,0,26–35
24278,admin.,married,university.degree,unknown,no,no,telephone,1,no,0,0,36–45
41158,housemaid,single,university.degree,no,no,no,cellular,4,no,0,0,26–35
24427,blue-collar,married,basic.9y,unknown,unknown,no,cellular,3,no,0,0,36–45
1450,technician,married,professional.course,no,unknown,no,telephone,1,no,0,0,46–55
26313,entrepreneur,married,basic.9y,no,no,no,cellular,3,no,0,0,36–45
13800,technician,married,professional.course,no,no,yes,cellular,1,yes,0,0,26–35
27813,retired,divorced,basic.4y,no,unknown,no,cellular,1,no,0,0,66+
37391,admin.,married,high.school,no,unknown,no,cellular,2,no,0,0,46–55
28308,entrepreneur,married,high.school,no,unknown,unknown,cellular,2,no,0,0,46–55
38242,retired,married,basic.9y,no,unknown,unknown,cellular,1,no,0,0,66+
29671,services,married,high.school,no,unknown,no,cellular,1,no,0,0,46–55
10833,blue-collar,single,basic.9y,no,no,no,telephone,7,no,0,0,26–35
34274,blue-collar,married,basic.6y,unknown,yes,yes,cellular,1,no,0,0,36–45
6055,admin.,single,university.degree,no,yes,no,telephone,1,no,0,0,26–35
31876,technician,married,university.degree,no,unknown,yes,cellular,2,yes,0,0,56–65
23825,admin.,divorced,university.degree,no,unknown,unknown,cellular,1,no,0,0,36–45
39966,management,married,university.degree,no,unknown,no,cellular,3,no,0,0,36–45
40637,retired,married,basic.4y,no,no,no,cellular,1,no,0,0,66+
6450,housemaid,married,high.school,no,unknown,no,telephone,1,no,0,0,36–45
7952,admin.,married,high.school,unknown,unknown,unknown,telephone,3,no,0,0,36–45
28133,blue-collar,married,basic.4y,unknown,yes,no,cellular,2,yes,0,0,46–55
14627,blue-collar,divorced,basic.6y,unknown,unknown,yes,cellular,6,no,0,0,56–65
15805,services,divorced,high.school,no,no,no,cellular,3,no,0,0,46–55
11358,technician,married,high.school,no,no,no,telephone,28,no,0,0,26–35
37770,retired,married,basic.4y,unknown,yes,no,cellular,2,yes,1,6,66+
13669,blue-collar,single,basic.4y,no,unknown,no,cellular,1,no,0,0,26–35
31106,blue-collar,married,basic.9y,no,unknown,no,cellular,1,no,0,0,36–45
18446,housemaid,married,high.school,no,yes,no,cellular,2,no,0,0,36–45
21030,admin.,single,university.degree,no,unknown,yes,cellular,1,no,0,0,26–35
27389,admin.,divorced,high.school,no,no,no,cellular,6,no,0,0,46–55
3776,management,married,basic.4y,unknown,unknown,unknown,telephone,3,no,0,0,56–65
16375,blue-collar,divorced,basic.9y,no,yes,unknown,cellular,2,no,0,0,46–55
5597,technician,married,basic.9y,no,unknown,no,telephone,2,no,0,0,36–45
34759,technician,single,high.school,no,yes,no,cellular,3,no,0,0,16–25
27126,blue-collar,married,basic.4y,unknown,unknown,yes,cellular,1,no,0,0,46–55
23650,admin.,married,high.school,no,unknown,yes,cellular,4,no,0,0,46–55
36628,technician,single,professional.course,no,unknown,no,cellular,1,no,0,0,36–45
38460,self-employed,single,university.degree,no,yes,no,cellular,1,no,0,0,26–35
23309,retired,married,professional.course,no,no,no,cellular,1,no,0,0,56–65
29425,student,single,university.degree,no,yes,yes,telephone,1,no,0,0,26–35
1908,self-employed,married,basic.9y,unknown,unknown,no,telephone,7,no,0,0,46–55
15582,blue-collar,married,basic.9y,unknown,unknown,no,cellular,4,yes,0,0,26–35
25856,blue-collar,single,high.school,no,unknown,no,cellular,1,no,0,0,26–35
10144,blue-collar,married,basic.4y,unknown,no,no,telephone,1,no,0,0,56–65
40129,services,single,professional.course,no,unknown,no,cellular,3,yes,0,0,16–25
38954,housemaid,divorced,basic.4y,no,unknown,no,cellular,6,no,0,0,66+
33752,services,married,basic.9y,no,no,no,cellular,1,no,0,0,36–45
21182,technician,single,professional.course,no,unknown,no,cellular,2,no,0,0,26–35
24328,admin.,married,university.degree,unknown,no,unknown,cellular,1,yes,0,0,36–45
15387,admin.,married,professional.course,no,unknown,no,cellular,1,no,0,0,36–45
26182,entrepreneur,married,professional.course,no,unknown,no,cellular,2,no,0,0,36–45
