Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status 
31588,57,retired,divorced,high.school,no,yes,yes,cellular,5,999,no
39160,37,admin.,single,high.school,no,unknown,no,cellular,2,4,yes
33957,38,blue-collar,single,basic.6y,no,yes,yes,cellular,1,999,no
19117,42,technician,divorced,university.degree,no,yes,no,cellular,2,999,no
20602,35,management,married,university.degree,no,unknown,yes,cellular,1,999,no
20345,51,housemaid,married,basic.4y,unknown,unknown,no,cellular,5,999,no
37752,24,student,single,high.school,no,no,unknown,cellular,1,999,yes
1360,39,blue-collar,married,basic.6y,no,unknown,no,telephone,3,999,no
12932,32,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
31534,35,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no
26149,50,entrepreneur,married,university.degree,no,unknown,no,cellular,2,999,no
17264,48,admin.,single,high.school,no,no,no,cellular,2,999,no
23958,29,admin.,single,university.degree,no,unknown,yes,cellular,1,999,no
1510,38,admin.,married,basic.9y,unknown,no,no,telephone,2,999,no
12781,32,blue-collar,single,basic.4y,unknown,no,no,cellular,2,999,no
35627,44,management,single,high.school,no,unknown,unknown,cellular,1,999,no
1846,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,2,999,no
27940,28,admin.,single,high.school,no,unknown,no,cellular,2,999,no
12244,48,blue-collar,married,basic.6y,unknown,unknown,no,telephone,3,999,no
7839,48,technician,married,professional.course,unknown,unknown,no,telephone,3,999,no
6964,45,admin.,married,basic.9y,no,unknown,yes,telephone,1,999,no
27611,48,admin.,divorced,university.degree,no,unknown,no,cellular,3,999,no
38228,42,management,divorced,unknown,no,yes,no,telephone,1,999,no
13770,42,admin.,single,high.school,no,unknown,no,cellular,4,999,no
15701,55,blue-collar,married,basic.4y,unknown,unknown,no,cellular,1,999,no
20285,34,admin.,single,university.degree,no,yes,yes,cellular,3,999,no
12003,31,blue-collar,married,basic.4y,unknown,yes,yes,telephone,3,999,yes
4333,40,admin.,divorced,university.degree,no,yes,no,telephone,1,999,no
29673,49,entrepreneur,married,university.degree,no,yes,no,cellular,1,999,no
14368,32,admin.,single,university.degree,no,unknown,no,telephone,3,999,no
11679,36,admin.,single,high.school,unknown,yes,no,telephone,3,999,no
34072,30,technician,married,basic.9y,no,unknown,no,cellular,4,999,no
10252,34,blue-collar,married,basic.9y,unknown,unknown,no,telephone,8,999,no
25819,29,blue-collar,married,basic.9y,unknown,unknown,no,cellular,2,999,no
29370,42,services,single,high.school,no,unknown,no,cellular,3,999,no
2109,41,services,married,high.school,unknown,unknown,yes,telephone,3,999,no
10779,44,entrepreneur,married,basic.4y,unknown,no,no,telephone,2,999,no
28467,34,self-employed,single,university.degree,no,yes,no,telephone,6,999,no
7774,39,unemployed,married,university.degree,no,yes,no,telephone,4,999,no
33420,35,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
3645,29,entrepreneur,married,basic.6y,no,unknown,no,telephone,2,999,no
30172,77,retired,divorced,basic.4y,no,unknown,no,cellular,1,999,no
11352,56,admin.,divorced,unknown,unknown,no,unknown,telephone,2,999,no
37448,42,technician,married,professional.course,no,unknown,no,cellular,1,999,no
39767,72,retired,single,university.degree,no,unknown,yes,cellular,3,999,no
39939,47,technician,divorced,professional.course,no,unknown,no,telephone,1,999,no
35591,32,self-employed,married,university.degree,no,unknown,yes,cellular,2,999,no
637,36,admin.,married,university.degree,no,unknown,yes,telephone,2,999,no
8984,57,self-employed,married,university.degree,unknown,unknown,no,telephone,3,999,no
16631,53,admin.,married,university.degree,unknown,no,yes,cellular,3,999,no
22667,56,blue-collar,married,basic.4y,no,unknown,no,cellular,7,999,no
4513,28,blue-collar,single,basic.4y,no,no,unknown,telephone,7,999,no
17361,51,admin.,divorced,university.degree,no,no,no,cellular,3,999,no
13867,42,blue-collar,married,basic.9y,no,unknown,no,cellular,2,999,no
6787,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,4,999,no
2964,46,blue-collar,married,basic.4y,unknown,unknown,no,telephone,3,999,no
21948,37,admin.,married,university.degree,no,unknown,no,cellular,2,999,no
9777,39,admin.,married,university.degree,no,no,no,telephone,2,999,no
22077,34,technician,married,high.school,no,unknown,no,cellular,3,999,no
4516,38,services,married,basic.9y,no,unknown,unknown,telephone,1,999,no
9582,37,blue-collar,married,professional.course,no,yes,no,telephone,2,999,no
14268,42,admin.,married,high.school,no,no,unknown,cellular,3,999,no
3217,45,blue-collar,married,basic.4y,no,unknown,no,telephone,1,999,no
32747,43,blue-collar,married,basic.9y,unknown,no,no,cellular,6,999,no
18067,35,blue-collar,married,basic.9y,unknown,unknown,no,cellular,2,999,no
33093,37,admin.,married,high.school,no,yes,unknown,cellular,4,999,no
34167,29,admin.,single,basic.9y,no,unknown,no,cellular,3,999,no
26624,31,admin.,married,university.degree,no,unknown,unknown,cellular,1,999,no
30789,30,admin.,married,high.school,no,no,yes,cellular,1,999,yes
36024,61,unknown,single,basic.4y,no,unknown,no,cellular,1,3,no
4152,31,admin.,married,high.school,no,no,unknown,telephone,2,999,no
433,30,self-employed,single,university.degree,no,unknown,no,telephone,1,999,no
5168,40,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no
23985,39,housemaid,married,basic.4y,unknown,unknown,no,telephone,4,999,no
26017,52,management,married,university.degree,no,unknown,no,cellular,3,999,yes
40054,55,admin.,married,high.school,no,no,unknown,telephone,1,9,yes
38,52,technician,married,basic.9y,no,unknown,unknown,telephone,1,999,no
32545,38,blue-collar,married,professional.course,no,unknown,no,telephone,3,999,no
32141,38,admin.,married,high.school,no,unknown,no,cellular,5,999,no
20373,38,technician,married,university.degree,no,unknown,yes,cellular,1,999,no
38756,23,student,single,university.degree,no,unknown,no,cellular,1,3,yes
33471,43,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
714,30,admin.,married,university.degree,no,no,no,telephone,2,999,no
560,39,blue-collar,married,basic.6y,unknown,unknown,yes,telephone,1,999,no
39627,22,student,single,unknown,no,unknown,no,cellular,2,3,yes
13092,52,admin.,divorced,university.degree,unknown,no,no,cellular,2,999,no
38520,60,management,married,professional.course,no,unknown,no,cellular,2,999,no
6132,39,blue-collar,married,basic.4y,unknown,unknown,no,telephone,2,999,no
25458,33,management,married,high.school,no,no,yes,cellular,1,999,no
30383,38,retired,divorced,basic.9y,unknown,yes,no,cellular,3,999,no
13093,32,admin.,married,basic.9y,no,no,no,telephone,3,999,no
32543,47,blue-collar,married,high.school,no,unknown,yes,telephone,6,6,no
26326,33,services,married,high.school,no,unknown,yes,cellular,1,999,no
20685,40,technician,married,professional.course,unknown,yes,no,cellular,1,999,no
33099,27,admin.,single,high.school,unknown,yes,no,cellular,3,999,no
18891,44,services,married,professional.course,no,unknown,yes,cellular,1,999,no
24715,52,management,married,university.degree,no,unknown,yes,cellular,3,999,no
28813,52,retired,married,basic.4y,unknown,yes,unknown,cellular,2,999,no
18965,54,technician,married,professional.course,unknown,unknown,yes,cellular,3,999,no
13018,37,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,2,999,no
13880,52,housemaid,married,basic.4y,no,no,no,cellular,2,999,no
3748,31,housemaid,divorced,high.school,no,unknown,no,telephone,1,999,no
11601,28,admin.,single,university.degree,no,unknown,no,telephone,14,999,no
1598,37,admin.,married,high.school,no,unknown,unknown,telephone,1,999,no
36423,31,admin.,single,university.degree,no,no,yes,cellular,1,999,no
20875,55,self-employed,married,basic.4y,unknown,unknown,unknown,cellular,5,999,no
30678,40,blue-collar,married,basic.9y,no,yes,no,cellular,3,999,no
33016,31,blue-collar,married,basic.9y,no,no,no,cellular,2,999,no
14081,32,admin.,married,basic.9y,no,no,no,cellular,2,999,no
24313,54,management,married,university.degree,no,unknown,no,cellular,1,999,no
9373,60,self-employed,married,professional.course,unknown,no,unknown,telephone,1,999,no
41132,58,management,married,university.degree,no,unknown,no,cellular,1,999,no
22392,31,technician,single,professional.course,no,yes,no,cellular,4,999,no
4303,36,blue-collar,married,unknown,unknown,unknown,no,telephone,1,999,no
22695,32,management,married,high.school,no,unknown,no,cellular,1,999,no
37123,61,retired,married,professional.course,no,unknown,no,cellular,1,999,yes
13286,54,management,married,university.degree,no,unknown,no,cellular,6,999,no
40277,68,retired,divorced,high.school,no,unknown,yes,cellular,1,3,yes
40185,26,technician,single,university.degree,no,unknown,no,cellular,3,6,yes
34576,39,admin.,married,high.school,no,unknown,no,cellular,1,999,no
13314,30,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
13529,36,blue-collar,married,basic.9y,unknown,yes,no,cellular,1,999,no
25018,40,technician,married,professional.course,no,unknown,no,cellular,1,999,no
19318,34,admin.,married,university.degree,unknown,unknown,no,cellular,2,999,no
2108,30,technician,single,professional.course,no,unknown,no,telephone,1,999,no
30364,51,housemaid,married,unknown,no,yes,yes,cellular,2,999,no
31263,42,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
34654,31,blue-collar,married,basic.9y,no,no,no,cellular,3,999,no
19466,30,technician,single,university.degree,unknown,unknown,no,cellular,1,999,no
39069,30,self-employed,single,university.degree,no,yes,yes,cellular,2,6,no
30625,49,technician,married,high.school,no,unknown,no,cellular,1,999,no
10448,37,technician,single,university.degree,no,no,no,telephone,2,999,no
12562,46,admin.,married,university.degree,no,unknown,no,telephone,1,999,no
15864,28,blue-collar,married,high.school,no,yes,no,cellular,1,999,no
13937,56,management,married,high.school,no,yes,no,cellular,2,999,no
7940,31,blue-collar,married,basic.9y,no,unknown,no,telephone,4,999,no
16106,37,blue-collar,married,high.school,unknown,unknown,no,cellular,1,999,no
36302,36,self-employed,married,university.degree,no,no,yes,cellular,1,999,yes
19798,53,technician,divorced,professional.course,no,no,no,cellular,1,999,no
33014,27,blue-collar,married,basic.4y,unknown,unknown,no,cellular,3,999,no
17291,42,admin.,married,university.degree,no,no,yes,cellular,2,999,no
37996,43,technician,married,professional.course,no,unknown,no,cellular,1,999,yes
761,46,blue-collar,married,basic.4y,no,unknown,no,telephone,3,999,no
19503,31,admin.,single,university.degree,no,unknown,yes,cellular,2,999,no
30564,39,blue-collar,single,basic.9y,no,unknown,yes,cellular,3,3,no
17065,36,services,married,high.school,no,unknown,no,cellular,3,999,no
16680,44,services,married,unknown,no,unknown,yes,telephone,3,999,no
30713,40,admin.,single,high.school,no,unknown,no,cellular,6,999,no
30178,46,admin.,married,high.school,no,unknown,no,cellular,1,999,yes
11736,57,blue-collar,divorced,basic.4y,no,unknown,no,telephone,4,999,no
1786,47,blue-collar,married,basic.4y,no,yes,no,telephone,1,999,no
4383,59,entrepreneur,divorced,high.school,unknown,no,no,telephone,1,999,no
21703,30,admin.,single,professional.course,no,unknown,no,cellular,7,999,no
37754,54,admin.,married,university.degree,no,unknown,no,cellular,2,3,yes
9477,47,entrepreneur,married,university.degree,no,unknown,no,telephone,2,999,no
4894,25,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no
22118,49,blue-collar,married,high.school,unknown,unknown,no,cellular,1,999,no
12647,56,housemaid,married,basic.4y,no,no,yes,cellular,1,999,no
15322,37,management,married,university.degree,no,no,yes,cellular,7,999,no
35993,26,admin.,single,university.degree,no,unknown,no,cellular,4,999,no
29481,31,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no
22212,39,housemaid,married,basic.4y,no,unknown,no,cellular,1,999,no
15235,25,blue-collar,married,basic.6y,unknown,yes,no,cellular,3,999,no
17255,58,services,married,high.school,no,unknown,no,cellular,30,999,no
7408,31,entrepreneur,married,basic.9y,unknown,unknown,no,telephone,1,999,no
18102,34,admin.,married,university.degree,unknown,unknown,unknown,telephone,2,999,no
2649,35,technician,married,professional.course,no,unknown,no,telephone,2,999,no
2587,48,blue-collar,married,basic.4y,no,unknown,unknown,telephone,2,999,no
25288,32,admin.,divorced,high.school,no,no,no,cellular,1,999,no
29382,34,technician,divorced,professional.course,no,yes,yes,cellular,2,999,no
19545,48,services,married,basic.4y,unknown,unknown,no,cellular,1,999,no
11010,46,entrepreneur,married,university.degree,unknown,unknown,unknown,telephone,9,999,no
31043,34,housemaid,married,high.school,unknown,unknown,no,cellular,3,999,no
11673,57,management,married,university.degree,no,no,yes,telephone,4,999,no
4219,27,admin.,married,university.degree,no,yes,no,telephone,1,999,no
9796,39,blue-collar,married,basic.4y,unknown,unknown,no,telephone,3,999,no
30698,36,blue-collar,married,basic.9y,no,yes,no,cellular,1,999,no
12780,32,blue-collar,single,high.school,no,unknown,no,cellular,3,999,no
27000,30,blue-collar,married,high.school,no,yes,yes,cellular,2,999,yes
9372,50,self-employed,married,university.degree,no,yes,no,telephone,2,999,no
20141,36,admin.,married,university.degree,no,unknown,no,cellular,2,999,no
7379,35,admin.,single,high.school,no,unknown,no,telephone,1,999,no
39556,33,admin.,single,university.degree,no,unknown,no,cellular,3,999,yes
1755,46,blue-collar,married,basic.4y,no,unknown,no,telephone,3,999,no
149,40,admin.,married,university.degree,unknown,unknown,unknown,telephone,1,999,no
37573,46,technician,married,professional.course,no,yes,no,cellular,6,999,yes
36898,38,services,married,basic.9y,no,no,no,cellular,2,999,no
15546,24,blue-collar,married,basic.9y,no,no,no,cellular,2,999,no
5830,34,admin.,married,university.degree,no,no,no,telephone,5,999,no
3771,52,technician,married,basic.9y,no,unknown,no,telephone,7,999,no
28344,25,unemployed,single,professional.course,no,unknown,yes,cellular,3,999,no
40481,52,management,married,university.degree,no,unknown,unknown,cellular,3,1,yes
2016,44,admin.,single,high.school,no,unknown,no,telephone,2,999,no
5193,36,blue-collar,married,basic.9y,no,unknown,yes,telephone,1,999,no
37526,73,retired,married,professional.course,no,yes,no,cellular,2,999,no
37329,30,admin.,single,university.degree,no,unknown,yes,cellular,1,4,no
866,33,blue-collar,married,high.school,no,yes,no,telephone,1,999,no
35901,46,admin.,single,high.school,no,yes,yes,cellular,2,999,no
23397,37,technician,married,university.degree,no,unknown,no,cellular,3,999,no
34420,32,technician,single,university.degree,no,unknown,no,telephone,7,999,no
