Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
31197,39,admin.,single,high.school,no,no,no,cellular,2,999,no,0,0,36–45
10503,54,services,married,unknown,no,unknown,no,telephone,2,999,no,0,0,46–55
11660,45,entrepreneur,married,university.degree,unknown,unknown,no,telephone,4,999,no,0,0,46–55
12570,34,blue-collar,married,basic.9y,no,no,no,cellular,1,999,no,0,0,26–35
24672,31,services,divorced,high.school,no,unknown,no,telephone,2,999,no,0,0,26–35
33247,40,blue-collar,single,high.school,unknown,no,no,cellular,1,999,no,0,0,36–45
13413,41,unemployed,single,high.school,no,yes,unknown,cellular,1,999,no,0,0,36–45
22776,47,blue-collar,married,basic.9y,no,no,no,cellular,2,999,no,0,0,46–55
2632,48,technician,single,unknown,no,unknown,unknown,telephone,19,999,no,0,0,46–55
11227,57,services,married,high.school,unknown,unknown,yes,telephone,1,999,no,0,0,56–65
24725,50,entrepreneur,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,46–55
7716,30,technician,married,university.degree,no,yes,no,telephone,6,999,no,0,0,26–35
5025,47,blue-collar,married,unknown,unknown,unknown,no,telephone,6,999,no,0,0,46–55
30938,31,blue-collar,married,basic.9y,no,no,yes,cellular,1,999,no,0,0,26–35
4163,49,technician,married,professional.course,unknown,unknown,no,telephone,5,999,no,0,0,46–55
9958,41,admin.,single,high.school,no,no,no,telephone,3,999,no,0,0,36–45
33628,43,blue-collar,married,basic.6y,unknown,yes,unknown,telephone,2,999,no,0,0,36–45
4537,31,technician,married,professional.course,no,unknown,no,telephone,2,999,no,0,0,26–35
4598,41,blue-collar,married,basic.6y,unknown,yes,no,telephone,2,999,no,0,0,36–45
31375,37,blue-collar,married,basic.9y,unknown,no,unknown,cellular,1,999,no,0,0,36–45
17872,38,unemployed,married,basic.4y,unknown,unknown,no,cellular,1,999,yes,0,0,36–45
28577,44,unemployed,divorced,basic.9y,no,no,no,cellular,1,999,no,0,0,36–45
16850,56,technician,married,professional.course,no,yes,no,cellular,1,999,no,0,0,56–65
9471,59,blue-collar,married,basic.6y,no,unknown,no,telephone,1,999,no,0,0,56–65
25774,52,management,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,46–55
22925,57,services,married,high.school,unknown,unknown,no,telephone,9,999,no,0,0,56–65
20594,41,technician,married,professional.course,no,yes,no,cellular,2,999,no,0,0,36–45
32142,37,blue-collar,married,high.school,no,unknown,no,cellular,3,999,no,0,0,36–45
34200,49,unemployed,married,basic.4y,unknown,unknown,no,cellular,2,999,no,0,0,46–55
40366,28,student,single,basic.9y,no,unknown,no,cellular,1,0,yes,1,0,26–35
14904,27,housemaid,single,high.school,no,unknown,no,cellular,2,999,no,0,0,26–35
32573,31,technician,married,university.degree,no,unknown,no,cellular,8,999,no,0,0,26–35
21508,56,admin.,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,56–65
36902,55,admin.,married,high.school,no,unknown,no,cellular,5,999,no,0,0,56–65
30196,31,self-employed,single,university.degree,no,yes,no,cellular,1,999,yes,0,0,26–35
32915,46,admin.,married,basic.6y,unknown,unknown,yes,cellular,1,999,no,0,0,46–55
37114,47,admin.,married,university.degree,no,unknown,no,telephone,9,999,no,0,0,46–55
16741,42,admin.,married,high.school,no,unknown,yes,cellular,6,999,no,0,0,36–45
14886,43,blue-collar,single,basic.6y,no,unknown,no,cellular,3,999,no,0,0,36–45
27108,43,management,single,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
40896,60,retired,married,basic.4y,no,unknown,unknown,cellular,1,10,no,1,10,56–65
32345,33,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
3910,36,housemaid,married,basic.4y,unknown,unknown,no,telephone,3,999,no,0,0,36–45
28580,29,technician,single,university.degree,no,unknown,no,cellular,2,999,yes,0,0,26–35
40399,47,admin.,married,high.school,no,unknown,no,cellular,2,16,yes,1,16,46–55
18705,38,blue-collar,single,basic.6y,no,unknown,unknown,telephone,4,999,no,0,0,36–45
15920,43,admin.,married,high.school,no,unknown,no,cellular,2,999,no,0,0,36–45
2020,41,technician,married,professional.course,unknown,unknown,no,telephone,3,999,no,0,0,36–45
37693,73,retired,married,basic.4y,unknown,unknown,no,cellular,1,999,no,0,0,66+
30363,41,technician,divorced,professional.course,no,unknown,unknown,cellular,2,999,yes,0,0,36–45
37641,36,admin.,single,university.degree,no,unknown,no,cellular,1,999,yes,0,0,36–45
17230,52,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,1,999,no,0,0,46–55
35542,46,blue-collar,married,high.school,no,no,no,cellular,5,999,no,0,0,46–55
39889,24,student,single,high.school,no,yes,unknown,cellular,1,999,no,0,0,1–25
2431,55,retired,married,basic.4y,unknown,yes,no,telephone,1,999,no,0,0,56–65
4487,41,technician,married,professional.course,no,no,unknown,telephone,2,999,no,0,0,36–45
14405,59,blue-collar,divorced,basic.4y,unknown,unknown,no,cellular,3,999,no,0,0,56–65
18330,38,admin.,married,high.school,no,unknown,no,cellular,3,999,no,0,0,36–45
5646,36,blue-collar,single,high.school,unknown,no,no,telephone,2,999,no,0,0,36–45
33417,48,management,married,basic.9y,no,unknown,yes,cellular,2,999,yes,0,0,46–55
23872,42,admin.,married,university.degree,no,yes,no,cellular,1,999,no,0,0,36–45
325,54,technician,married,professional.course,no,yes,yes,telephone,2,999,no,0,0,46–55
38276,33,unemployed,married,high.school,no,yes,yes,cellular,2,999,yes,0,0,26–35
2571,54,management,divorced,university.degree,no,yes,no,telephone,4,999,no,0,0,46–55
25299,38,self-employed,married,high.school,unknown,yes,no,cellular,3,999,no,0,0,36–45
21632,32,admin.,single,university.degree,no,yes,yes,cellular,3,999,no,0,0,26–35
30483,59,retired,married,basic.6y,no,unknown,no,cellular,2,999,no,0,0,56–65
22648,33,admin.,married,university.degree,no,yes,yes,cellular,1,999,no,0,0,26–35
35987,38,management,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
11279,51,blue-collar,married,basic.4y,no,no,no,telephone,9,999,no,0,0,46–55
18141,31,admin.,single,university.degree,no,unknown,no,cellular,4,999,no,0,0,26–35
13527,23,blue-collar,single,basic.9y,no,no,no,cellular,1,999,no,0,0,1–25
18804,34,technician,divorced,unknown,no,unknown,no,cellular,13,999,no,0,0,26–35
28134,31,technician,married,professional.course,no,unknown,no,cellular,3,999,no,0,0,26–35
38739,36,self-employed,divorced,basic.9y,no,no,no,cellular,1,999,no,0,0,36–45
11803,53,blue-collar,married,basic.9y,no,unknown,no,telephone,5,999,no,0,0,46–55
24147,41,entrepreneur,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
15910,58,admin.,divorced,university.degree,no,unknown,no,cellular,5,999,no,0,0,56–65
3284,38,blue-collar,single,basic.4y,no,unknown,no,telephone,2,999,no,0,0,36–45
7258,37,technician,married,university.degree,no,unknown,unknown,telephone,2,999,no,0,0,36–45
17523,47,blue-collar,married,professional.course,no,no,no,cellular,2,999,no,0,0,46–55
34347,42,blue-collar,married,basic.9y,no,no,no,telephone,1,999,no,0,0,36–45
6575,49,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,1,999,no,0,0,46–55
7804,44,technician,married,basic.4y,no,unknown,no,telephone,1,999,no,0,0,36–45
24687,39,services,married,high.school,no,yes,yes,cellular,3,999,no,0,0,36–45
2527,50,technician,married,basic.6y,no,yes,no,telephone,2,999,no,0,0,46–55
12567,50,management,married,university.degree,no,yes,no,cellular,1,999,no,0,0,46–55
24188,54,admin.,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,46–55
28392,40,self-employed,married,university.degree,no,yes,unknown,cellular,1,999,no,0,0,36–45
23899,29,admin.,single,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
7957,40,technician,single,professional.course,no,unknown,no,telephone,4,999,no,0,0,36–45
30526,31,student,single,unknown,no,unknown,yes,cellular,3,999,no,0,0,26–35
32415,55,entrepreneur,divorced,university.degree,unknown,no,no,cellular,8,999,no,0,0,56–65
38176,71,retired,married,basic.4y,no,yes,no,cellular,1,999,yes,0,0,66+
159,43,technician,single,professional.course,no,yes,no,telephone,2,999,no,0,0,36–45
15854,44,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,36–45
38169,50,management,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,46–55
6703,31,admin.,divorced,university.degree,unknown,unknown,no,telephone,2,999,no,0,0,26–35
18467,32,technician,single,professional.course,no,no,no,cellular,1,999,no,0,0,26–35
2061,56,services,divorced,high.school,unknown,unknown,unknown,telephone,1,999,no,0,0,56–65
882,27,blue-collar,married,basic.9y,no,yes,no,telephone,2,999,no,0,0,26–35
14064,36,blue-collar,single,high.school,no,unknown,no,cellular,2,999,no,0,0,36–45
27884,32,technician,divorced,professional.course,no,yes,yes,cellular,1,999,yes,0,0,26–35
38092,31,self-employed,married,university.degree,no,unknown,no,cellular,1,3,yes,1,3,26–35
667,47,admin.,divorced,university.degree,no,unknown,no,telephone,3,999,no,0,0,46–55
15740,32,admin.,married,high.school,no,unknown,no,telephone,1,999,no,0,0,26–35
21344,44,services,married,basic.4y,unknown,unknown,no,cellular,7,999,no,0,0,36–45
23435,43,technician,married,professional.course,no,unknown,no,cellular,2,999,no,0,0,36–45
4884,55,retired,married,basic.4y,unknown,yes,no,telephone,1,999,no,0,0,56–65
24710,48,services,married,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,46–55
30181,41,management,married,basic.6y,no,unknown,unknown,cellular,1,999,yes,0,0,36–45
6616,35,entrepreneur,married,high.school,no,unknown,no,telephone,2,999,no,0,0,36–45
22442,54,admin.,divorced,university.degree,no,unknown,no,cellular,2,999,no,0,0,46–55
4803,57,housemaid,married,basic.4y,no,unknown,yes,telephone,1,999,no,0,0,56–65
34129,32,management,married,university.degree,no,yes,no,cellular,2,999,no,0,0,26–35
6300,55,technician,married,basic.6y,no,unknown,no,telephone,2,999,no,0,0,56–65
4180,27,services,married,professional.course,no,yes,no,telephone,3,999,no,0,0,26–35
34641,31,admin.,single,high.school,no,no,no,cellular,2,999,no,0,0,26–35
15619,39,admin.,single,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
22890,40,technician,married,professional.course,no,unknown,no,cellular,6,999,no,0,0,36–45
8601,49,housemaid,divorced,basic.6y,no,yes,no,telephone,3,999,no,0,0,46–55
1833,26,admin.,married,university.degree,no,unknown,yes,telephone,1,999,no,0,0,26–35
29616,47,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,no,0,0,46–55
11520,38,admin.,single,basic.9y,no,no,yes,telephone,3,999,no,0,0,36–45
24134,41,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,36–45
2059,33,services,married,high.school,unknown,unknown,no,telephone,3,999,no,0,0,26–35
2828,40,blue-collar,married,basic.4y,unknown,yes,unknown,telephone,1,999,no,0,0,36–45
23467,53,technician,married,professional.course,unknown,unknown,yes,cellular,2,999,no,0,0,46–55
25235,36,blue-collar,single,basic.9y,no,unknown,no,cellular,2,999,no,0,0,36–45
40657,67,unknown,divorced,unknown,unknown,unknown,no,cellular,2,6,yes,1,6,66+
21304,31,technician,single,university.degree,no,no,no,cellular,3,999,no,0,0,26–35
38127,61,management,married,university.degree,no,no,no,cellular,1,999,no,0,0,56–65
25121,30,admin.,married,high.school,no,no,no,cellular,1,999,no,0,0,26–35
6340,50,admin.,married,high.school,unknown,unknown,no,telephone,3,999,no,0,0,46–55
14691,48,admin.,divorced,basic.9y,no,no,no,cellular,4,999,yes,0,0,46–55
18922,46,blue-collar,married,basic.9y,no,unknown,unknown,cellular,1,999,no,0,0,46–55
22206,51,admin.,married,university.degree,no,yes,unknown,cellular,1,999,no,0,0,46–55
39591,24,student,single,high.school,no,yes,no,cellular,1,999,no,0,0,1–25
21101,30,admin.,married,university.degree,no,unknown,no,cellular,3,999,yes,0,0,26–35
18600,27,self-employed,married,university.degree,no,yes,no,telephone,3,999,no,0,0,26–35
23379,54,admin.,married,high.school,no,yes,yes,cellular,13,999,no,0,0,46–55
12824,48,management,married,high.school,no,no,no,cellular,1,999,yes,0,0,46–55
27622,51,management,married,university.degree,no,unknown,yes,telephone,4,999,no,0,0,46–55
9840,48,blue-collar,married,basic.9y,no,unknown,no,telephone,5,999,no,0,0,46–55
17867,47,blue-collar,married,high.school,no,unknown,unknown,cellular,18,999,no,0,0,46–55
39548,31,self-employed,single,university.degree,no,unknown,unknown,cellular,1,999,yes,0,0,26–35
27520,48,unemployed,married,professional.course,unknown,unknown,yes,telephone,2,999,no,0,0,46–55
14733,38,self-employed,married,professional.course,no,no,no,cellular,7,999,no,0,0,36–45
37788,38,student,single,unknown,no,unknown,yes,cellular,2,999,no,0,0,36–45
23017,54,blue-collar,married,basic.9y,no,yes,no,cellular,3,999,no,0,0,46–55
38948,31,blue-collar,married,basic.6y,no,unknown,no,cellular,3,999,no,0,0,26–35
21829,45,management,married,high.school,unknown,unknown,no,cellular,1,999,no,0,0,46–55
30228,71,self-employed,married,university.degree,no,unknown,no,cellular,2,5,no,1,5,66+
15075,27,blue-collar,single,basic.9y,no,no,no,cellular,1,999,no,0,0,26–35
39574,30,blue-collar,single,professional.course,no,no,no,cellular,1,999,no,0,0,26–35
13398,33,blue-collar,married,basic.6y,no,unknown,no,telephone,1,999,no,0,0,26–35
7550,39,blue-collar,married,basic.6y,no,no,no,telephone,2,999,no,0,0,36–45
20035,32,admin.,single,university.degree,no,yes,unknown,cellular,3,999,no,0,0,26–35
11886,32,admin.,married,university.degree,no,unknown,no,telephone,9,999,no,0,0,26–35
18933,29,technician,single,professional.course,no,unknown,no,cellular,2,999,no,0,0,26–35
40600,67,retired,married,professional.course,no,no,no,cellular,2,999,no,0,0,66+
643,34,blue-collar,married,basic.4y,no,unknown,no,telephone,2,999,no,0,0,26–35
40677,38,technician,single,professional.course,no,no,no,cellular,4,999,yes,0,0,36–45
40066,21,student,single,unknown,no,unknown,no,telephone,1,12,yes,1,12,1–25
31613,34,management,married,university.degree,unknown,unknown,unknown,cellular,1,999,no,0,0,26–35
19854,29,admin.,single,university.degree,unknown,unknown,no,cellular,1,999,no,0,0,26–35
11044,49,technician,married,professional.course,unknown,unknown,no,telephone,13,999,no,0,0,46–55
30702,41,admin.,married,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
36762,48,services,married,high.school,no,unknown,yes,cellular,3,999,no,0,0,46–55
36654,44,admin.,married,university.degree,no,yes,no,cellular,1,999,no,0,0,36–45
12874,34,technician,single,university.degree,no,yes,unknown,cellular,1,999,no,0,0,26–35
20449,32,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
18243,30,services,single,basic.9y,no,unknown,unknown,cellular,3,999,no,0,0,26–35
19632,32,admin.,single,university.degree,no,yes,yes,cellular,2,999,no,0,0,26–35
6580,50,housemaid,married,basic.9y,unknown,unknown,unknown,telephone,7,999,no,0,0,46–55
3724,50,technician,married,professional.course,no,no,no,telephone,2,999,no,0,0,46–55
34571,37,services,divorced,high.school,no,no,no,cellular,1,999,no,0,0,36–45
11931,39,unemployed,divorced,basic.9y,unknown,unknown,no,telephone,9,999,no,0,0,36–45
1401,44,blue-collar,married,basic.4y,unknown,no,no,telephone,1,999,no,0,0,36–45
19740,47,technician,married,high.school,unknown,unknown,no,cellular,5,999,no,0,0,46–55
522,38,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no,0,0,36–45
24244,43,management,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
4031,32,admin.,married,high.school,no,no,no,telephone,1,999,no,0,0,26–35
13028,30,services,married,high.school,no,yes,no,cellular,3,999,yes,0,0,26–35
17156,60,retired,married,basic.6y,unknown,unknown,no,cellular,1,999,no,0,0,56–65
40421,41,admin.,divorced,high.school,no,unknown,no,cellular,1,4,yes,1,4,36–45
40852,42,management,married,university.degree,no,yes,no,cellular,1,3,yes,1,3,36–45
13057,43,blue-collar,divorced,basic.9y,no,yes,no,cellular,2,999,no,0,0,36–45
10061,36,entrepreneur,married,high.school,no,unknown,yes,telephone,1,999,no,0,0,36–45
31633,38,technician,single,high.school,unknown,unknown,unknown,cellular,1,999,no,0,0,36–45
12813,36,technician,single,unknown,no,yes,no,cellular,2,999,no,0,0,36–45
33370,42,blue-collar,single,basic.6y,no,unknown,no,cellular,1,999,no,0,0,36–45
14456,32,management,divorced,university.degree,no,unknown,no,cellular,5,999,no,0,0,26–35
12937,25,blue-collar,single,basic.9y,no,unknown,yes,cellular,1,999,no,0,0,26–35
9250,58,housemaid,married,high.school,unknown,unknown,unknown,telephone,4,999,no,0,0,56–65
952,35,technician,divorced,unknown,no,yes,yes,telephone,1,999,no,0,0,36–45
8401,58,blue-collar,married,high.school,no,unknown,no,telephone,2,999,no,0,0,56–65
35891,49,admin.,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,46–55
9631,24,services,single,high.school,no,unknown,yes,telephone,2,999,no,0,0,1–25
13897,37,blue-collar,married,basic.9y,unknown,unknown,no,cellular,2,999,no,0,0,36–45
6337,39,management,married,university.degree,no,unknown,no,telephone,10,999,no,0,0,36–45
6659,31,blue-collar,married,basic.4y,no,yes,no,telephone,2,999,no,0,0,26–35
37238,73,retired,married,basic.9y,no,unknown,no,cellular,1,15,no,1,15,66+
6029,44,technician,divorced,basic.9y,unknown,no,no,telephone,1,999,no,0,0,36–45
4232,34,admin.,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
22960,37,admin.,single,university.degree,unknown,yes,yes,cellular,3,999,no,0,0,36–45
