Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status
26373,37 years,unemployed,married,professional.course,no,yes,no,cellular,-2,999,no
23224,150 years,admin.,single,university.degree,no,,no,Cell,-3,999,no
12104,37 years,blue-collar,married,basic.9y,no,,no,telephone,2,999,no
27917,36 years,unemployed,married,university.degree,unknown,,unknown,Cell,2,999,yes
32277,31 years,blue-collar,single,high.school,no,,no,cellular,1,999,no
34659,46 years,blue-collar,married,basic.4y,no,no,no,telephone,2,999,no
34647,150 years,blue-collar,married,basic.6y,no,,yes,Cell,1,999,no
12005,150 years,blue-collar,married,high.school,no,,yes,telephone,3,999,yes
17041,35 years,admin.,single,high.school,no,,no,Cell,12,999,no
27212,34 years,technician,divorced,university.degree,no,yes,,Cell,1,999,no
10384,35 years,blue-collar,divorced,basic.9y,no,no,no,Telephone,3,999,no
6685,32 years,technician,single,university.degree,no,,no,Telephone,2,999,no
23348,57 years,blue-collar,married,basic.4y,unknown,,no,cellular,4,999,no
38951,38 years,admin.,married,university.degree,no,no,,telephone,3,999,no
8187,47 years,blue-collar,married,basic.4y,unknown,no,no,Telephone,5,999,no
7830,50 years,services,divorced,basic.4y,unknown,,,telephone,4,999,no
38499,150 years,student,single,basic.6y,no,,no,cellular,1,999,no
19616,54 years,admin.,single,university.degree,unknown,,no,cellular,2,999,no
31065,38 years,technician,married,university.degree,no,yes,no,Cell,1,999,no
11632,35 years,services,single,high.school,no,,no,telephone,14,999,no
1855,56 years,blue-collar,married,basic.4y,unknown,,no,Telephone,1,999,no
2485,27 years,blue-collar,married,basic.4y,unknown,,no,Telephone,9,999,no
13035,150 years,services,married,high.school,no,,,Cell,2,999,no
38491,52 years,housemaid,married,high.school,no,,no,Cell,1,999,yes
33713,32 years,blue-collar,single,basic.9y,unknown,,no,cellular,1,999,no
28073,42 years,admin.,married,high.school,no,,no,cellular,2,999,no
7206,150 years,self-employed,married,university.degree,no,,no,Telephone,3,999,no
36449,53 years,services,married,unknown,no,,no,Cell,3,999,yes
5968,50 years,entrepreneur,married,basic.9y,no,no,,telephone,2,999,no
38119,35 years,technician,married,university.degree,no,yes,yes,cellular,3,999,no
29456,39 years,entrepreneur,married,university.degree,unknown,,no,cellular,1,999,no
40385,44 years,services,divorced,basic.6y,no,yes,no,Cell,3,0,yes
17337,150 years,admin.,divorced,high.school,no,yes,,Cell,2,999,no
37322,31 years,admin.,single,university.degree,no,,no,Cell,1,4,yes
25746,30 years,blue-collar,married,professional.course,no,,no,cellular,1,999,no
39988,150 years,technician,single,professional.course,no,yes,no,Telephone,1,999,no
22049,55 years,services,married,basic.9y,no,,no,cellular,13,999,no
23647,42 years,management,married,university.degree,no,,no,cellular,4,999,no
23413,33 years,admin.,single,university.degree,no,,no,cellular,13,999,no
38730,63 years,management,married,basic.4y,unknown,yes,no,Cell,4,999,yes
3410,34 years,management,married,university.degree,no,,,Telephone,3,999,no
28627,51 years,entrepreneur,married,illiterate,no,no,no,cellular,-2,999,no
21160,41 years,self-employed,married,university.degree,no,,,cellular,2,999,no
9911,45 years,blue-collar,married,basic.9y,no,no,no,Telephone,-1,999,no
37485,36 years,admin.,married,university.degree,no,,no,Cell,2,999,no
10746,150 years,entrepreneur,single,professional.course,no,,no,telephone,2,999,no
7193,39 years,services,married,basic.4y,no,,no,telephone,2,999,no
26618,29 years,blue-collar,single,basic.9y,no,,,Cell,-1,999,no
387,41 years,self-employed,married,university.degree,no,,no,Telephone,-1,999,no
1160,25 years,services,married,professional.course,unknown,,,telephone,3,999,no
11709,55 years,blue-collar,married,basic.4y,unknown,yes,no,Telephone,2,999,yes
17846,24 years,student,single,high.school,no,,no,Cell,1,999,no
14675,48 years,blue-collar,married,basic.9y,no,yes,no,Cell,5,999,no
9025,35 years,blue-collar,married,basic.6y,unknown,no,no,telephone,7,999,no
15186,56 years,admin.,divorced,basic.6y,no,,yes,Cell,8,999,no
33108,35 years,admin.,single,high.school,no,,yes,telephone,2,999,no
7954,25 years,self-employed,single,university.degree,no,,,Telephone,3,999,no
34565,21 years,services,single,high.school,no,,no,cellular,1,999,no
25019,30 years,admin.,married,high.school,no,,no,cellular,1,999,no
39213,36 years,admin.,single,university.degree,no,no,no,Cell,1,999,yes
8119,36 years,blue-collar,married,basic.9y,unknown,,yes,telephone,2,999,no
14121,27 years,services,single,high.school,no,no,no,Cell,2,999,no
31238,54 years,management,divorced,university.degree,no,no,no,telephone,1,999,no
4300,56 years,technician,married,professional.course,unknown,,no,telephone,1,999,no
33376,30 years,admin.,single,basic.9y,no,,no,Cell,1,999,no
21537,33 years,admin.,single,university.degree,no,,yes,Cell,6,999,no
17531,41 years,technician,divorced,professional.course,no,yes,no,Cell,2,999,no
13949,29 years,admin.,single,high.school,unknown,,no,Cell,3,999,no
18322,150 years,technician,single,university.degree,no,,no,Cell,4,999,no
24784,34 years,blue-collar,married,professional.course,no,,yes,Cell,1,999,no
25608,32 years,student,married,university.degree,no,no,no,Cell,3,999,no
12077,29 years,blue-collar,married,unknown,unknown,,no,Telephone,2,999,no
20473,44 years,services,married,high.school,unknown,,no,Cell,3,999,no
11180,37 years,blue-collar,single,basic.4y,unknown,yes,,Telephone,2,999,no
35318,21 years,student,single,university.degree,no,yes,,cellular,2,999,no
5915,39 years,admin.,married,professional.course,no,,no,telephone,7,999,no
16841,47 years,technician,divorced,high.school,no,,no,Cell,2,999,no
22537,53 years,blue-collar,married,basic.9y,no,,no,Cell,1,999,yes
38065,30 years,self-employed,married,university.degree,no,yes,no,telephone,2,999,no
5398,31 years,blue-collar,divorced,basic.9y,no,,no,Telephone,3,999,no
35352,30 years,blue-collar,single,basic.6y,no,,no,Cell,4,999,no
20243,49 years,blue-collar,married,basic.6y,no,no,no,cellular,3,999,no
14832,25 years,admin.,single,high.school,no,,no,cellular,1,999,no
16481,32 years,blue-collar,divorced,basic.6y,unknown,,no,Cell,1,999,no
28084,32 years,blue-collar,married,basic.9y,no,,yes,Cell,2,999,yes
3131,42 years,unemployed,divorced,high.school,unknown,,yes,telephone,1,999,no
8016,35 years,technician,married,professional.course,no,,no,telephone,-3,999,no
27051,49 years,management,married,university.degree,no,yes,no,Cell,1,3,no
6781,49 years,housemaid,married,basic.4y,unknown,yes,no,telephone,10,999,no
12124,39 years,admin.,single,high.school,no,no,no,telephone,1,999,no
6619,49 years,management,divorced,university.degree,no,,no,Telephone,1,999,no
2628,39 years,technician,married,professional.course,no,,no,Telephone,-2,999,no
20158,33 years,technician,married,professional.course,no,,yes,cellular,1,999,no
10560,36 years,services,divorced,university.degree,no,no,no,Telephone,1,999,no
2240,33 years,blue-collar,married,basic.9y,no,,no,Telephone,2,999,no
20048,40 years,admin.,divorced,university.degree,no,no,no,cellular,1,999,no
27658,51 years,admin.,single,university.degree,unknown,,yes,cellular,2,999,no
545,30 years,self-employed,single,high.school,no,yes,no,Telephone,1,999,no
28430,28 years,services,single,high.school,no,,no,Cell,2,999,no
9400,41 years,unemployed,married,unknown,no,,,telephone,-3,999,no
11220,38 years,technician,divorced,professional.course,no,no,no,telephone,2,999,no
13940,25 years,unemployed,married,high.school,unknown,,unknown,Cell,10,999,no
21523,52 years,admin.,married,university.degree,unknown,,no,Cell,3,999,no
35787,23 years,services,married,basic.9y,unknown,yes,no,cellular,6,999,no
2390,47 years,admin.,married,university.degree,unknown,,no,Telephone,1,999,no
36696,31 years,unemployed,divorced,unknown,no,yes,no,Cell,1,999,no
4262,34 years,management,married,university.degree,no,,yes,Telephone,5,999,no
9785,50 years,entrepreneur,married,basic.9y,no,,no,Telephone,3,999,no
15904,150 years,admin.,single,high.school,no,yes,no,cellular,1,999,no
39918,37 years,admin.,married,high.school,no,,no,Cell,3,999,yes
10584,37 years,blue-collar,single,basic.6y,unknown,,unknown,telephone,2,999,no
19467,30 years,technician,single,university.degree,unknown,,no,Cell,1,999,no
13580,30 years,self-employed,married,university.degree,no,,no,cellular,2,999,no
33789,29 years,admin.,single,basic.9y,no,,no,telephone,2,999,no
1055,49 years,services,married,high.school,no,no,no,telephone,2,999,no
32726,30 years,blue-collar,married,basic.9y,no,,yes,cellular,1,999,no
27207,37 years,management,married,university.degree,no,,no,Cell,4,999,no
28640,57 years,technician,married,university.degree,no,,,Cell,1,999,yes
29733,30 years,technician,divorced,university.degree,no,no,no,Cell,1,999,no
16227,27 years,admin.,single,university.degree,unknown,yes,no,cellular,1,999,no
33240,36 years,blue-collar,married,basic.4y,no,no,no,cellular,1,999,no
5592,49 years,admin.,married,university.degree,no,,no,telephone,1,999,no
38056,40 years,unemployed,married,professional.course,no,,yes,telephone,1,999,yes
32947,49 years,blue-collar,single,high.school,no,yes,no,cellular,3,999,no
41048,150 years,admin.,married,high.school,no,no,no,cellular,4,18,yes
19286,150 years,admin.,single,university.degree,no,,yes,cellular,1,999,no
20484,53 years,management,married,university.degree,no,yes,no,cellular,3,999,yes
4269,47 years,blue-collar,married,unknown,unknown,no,no,Telephone,1,999,yes
14747,26 years,technician,single,professional.course,no,,unknown,cellular,1,999,yes
34083,36 years,admin.,single,university.degree,no,yes,no,cellular,3,999,no
633,38 years,services,married,basic.6y,no,no,no,Telephone,2,999,no
27117,29 years,technician,single,professional.course,no,,yes,cellular,1,999,no
38908,65 years,retired,married,basic.4y,no,,yes,Cell,2,999,no
35720,48 years,blue-collar,married,basic.4y,no,,no,Cell,-3,999,no
37616,31 years,admin.,single,university.degree,no,no,no,Telephone,1,999,no
40833,30 years,student,single,professional.course,no,,unknown,Cell,4,6,no
24512,44 years,technician,single,university.degree,no,,no,cellular,3,999,no
23268,31 years,technician,single,high.school,no,no,no,cellular,3,999,yes
4536,45 years,unemployed,married,university.degree,no,,no,Telephone,-2,999,no
29850,34 years,admin.,single,university.degree,no,,no,Cell,4,999,no
22354,29 years,admin.,single,university.degree,no,,no,cellular,1,999,no
10547,54 years,admin.,married,university.degree,no,,no,Telephone,-1,999,no
39560,30 years,management,married,university.degree,no,yes,no,cellular,4,999,no
12675,31 years,blue-collar,married,high.school,no,yes,no,Cell,3,999,no
31828,27 years,student,single,high.school,no,,no,Cell,1,999,no
2398,38 years,technician,single,university.degree,no,,,telephone,1,999,no
25284,42 years,admin.,married,university.degree,no,,no,telephone,2,999,no
31206,20 years,blue-collar,single,high.school,no,,no,Cell,1,999,no
4185,38 years,technician,single,professional.course,no,,no,telephone,2,999,no
25468,58 years,retired,married,professional.course,no,,no,Cell,1,999,no
2577,55 years,services,married,high.school,no,no,no,Telephone,2,999,no
2374,56 years,entrepreneur,married,university.degree,no,,no,Telephone,1,999,no
1757,42 years,admin.,single,basic.9y,no,no,no,Telephone,2,999,no
38699,150 years,management,married,university.degree,no,no,no,Cell,2,7,yes
3817,30 years,self-employed,married,basic.9y,no,,no,telephone,2,999,no
40393,48 years,admin.,divorced,university.degree,no,no,no,Cell,1,999,yes
31764,37 years,blue-collar,married,basic.9y,no,,no,Cell,-1,999,no
36086,25 years,admin.,single,university.degree,no,,no,Cell,-1,999,yes
39273,33 years,admin.,single,university.degree,no,,no,Cell,-1,6,yes
25858,35 years,technician,divorced,professional.course,no,,yes,cellular,1,999,no
37547,45 years,unemployed,married,basic.9y,no,,no,cellular,3,999,no
6617,150 years,technician,single,high.school,no,,no,telephone,1,999,no
14105,30 years,admin.,single,university.degree,unknown,yes,no,telephone,2,999,no
22025,43 years,admin.,married,university.degree,no,,yes,Cell,1,999,no
11237,29 years,admin.,single,high.school,no,,no,Telephone,2,999,no
25386,150 years,admin.,single,university.degree,no,no,no,cellular,1,999,yes
25672,32 years,management,single,professional.course,no,,,Cell,4,999,no
2516,47 years,technician,married,basic.9y,no,yes,no,telephone,1,999,no
27008,150 years,technician,married,university.degree,no,,no,cellular,5,999,no
4263,150 years,blue-collar,married,basic.9y,no,,no,telephone,1,999,no
4181,46 years,blue-collar,divorced,basic.4y,no,,no,telephone,7,999,no
30208,36 years,technician,single,professional.course,no,,no,Cell,1,2,yes
9664,33 years,services,divorced,high.school,no,,,telephone,-2,999,no
16800,54 years,services,married,high.school,unknown,,yes,cellular,1,999,no
20897,41 years,housemaid,married,basic.4y,unknown,yes,no,Cell,1,999,no
30923,32 years,technician,married,basic.9y,no,,no,cellular,1,999,no
21398,44 years,blue-collar,married,basic.6y,no,,,cellular,5,999,no
15151,33 years,services,divorced,high.school,no,no,no,Cell,1,999,no
24153,40 years,admin.,married,university.degree,no,no,no,telephone,1,999,no
5779,150 years,blue-collar,married,basic.9y,unknown,no,no,Telephone,1,999,no
23573,36 years,admin.,married,university.degree,no,no,no,Cell,1,999,no
34227,150 years,blue-collar,married,basic.9y,no,no,no,cellular,-3,999,no
3696,28 years,blue-collar,single,basic.9y,no,no,,telephone,2,999,no
17095,28 years,blue-collar,single,basic.9y,no,,no,cellular,1,999,no
898,37 years,blue-collar,married,basic.6y,no,,no,Telephone,-2,999,no
13965,150 years,admin.,single,high.school,no,no,no,Cell,2,999,no
11721,32 years,blue-collar,married,basic.6y,no,,no,telephone,-6,999,no
4504,56 years,retired,divorced,high.school,no,,,telephone,6,999,no
5874,36 years,blue-collar,married,high.school,unknown,,no,Telephone,10,999,no
38814,65 years,retired,married,university.degree,no,no,no,Cell,1,3,yes
25826,34 years,services,single,high.school,no,,no,Cell,1,999,no
24963,150 years,admin.,married,university.degree,no,yes,yes,Cell,-1,999,no
33213,49 years,blue-collar,married,basic.9y,unknown,,no,Cell,6,999,no
36250,52 years,admin.,single,university.degree,no,yes,no,Cell,1,999,yes
28402,33 years,technician,single,university.degree,no,,no,cellular,1,999,no
1496,41 years,technician,married,professional.course,no,,no,telephone,2,999,no
34146,49 years,blue-collar,married,high.school,unknown,,,cellular,-2,999,no
691,40 years,admin.,divorced,university.degree,no,,no,Telephone,3,999,no
22634,39 years,technician,married,professional.course,no,no,yes,Cell,2,999,no
13961,150 years,technician,single,university.degree,no,no,yes,Cell,2,999,no
38552,31 years,admin.,married,high.school,no,no,,cellular,1,999,yes
36715,27 years,admin.,single,university.degree,no,,no,Cell,2,999,no
4092,43 years,services,divorced,high.school,no,yes,no,Telephone,4,999,no
36973,36 years,unemployed,married,basic.9y,no,,no,cellular,1,999,no
2889,35 years,self-employed,single,basic.6y,unknown,no,yes,Telephone,2,999,no
35331,29 years,admin.,single,high.school,no,no,no,Cell,3,999,no
4929,34 years,services,married,high.school,unknown,yes,no,Telephone,7,999,no
28684,52 years,blue-collar,divorced,basic.4y,no,no,no,cellular,2,999,no
23594,29 years,management,single,university.degree,no,,,Cell,2,999,no
17908,150 years,retired,married,high.school,no,yes,no,cellular,1,999,no
17183,40 years,blue-collar,married,basic.9y,unknown,no,yes,Cell,1,999,no
19518,33 years,admin.,married,university.degree,no,,,Cell,1,999,no
23634,31 years,admin.,single,university.degree,no,,no,Telephone,10,999,no
5207,45 years,services,single,basic.9y,unknown,yes,no,telephone,1,999,no
39229,26 years,admin.,single,high.school,no,,no,Cell,2,6,yes
17791,57 years,admin.,single,university.degree,no,,no,Cell,1,999,no
3320,39 years,entrepreneur,single,university.degree,no,,no,Telephone,9,999,no
3575,150 years,blue-collar,married,basic.4y,unknown,yes,yes,Telephone,1,999,yes
26285,30 years,unemployed,married,basic.9y,no,yes,no,cellular,-1,999,no
917,35 years,blue-collar,married,basic.4y,no,,no,Telephone,1,999,no
